id,title,year,concepts,referenced_works,primary_topic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2132525235,Multiwfn: A multifunctional wavefunction analyzer,2011,"['Wave function', 'Computer science', 'Graph', 'Computational science', 'Theoretical computer science', 'Physics', 'Quantum mechanics']","['W2141074519', 'W2075648013', 'W2076466390', 'W2093914988', 'W2058221878', 'W2483548563', 'W2074337891', 'W2046001773', 'W1995875735', 'W1040044172', 'W2047788433', 'W1979907385', 'W1501145371', 'W2104919283', 'W2035091975', 'W2155722532', 'W2038583777', 'W2026975368', 'W2034539597', 'W2135581009', 'W2115234143', 'W2011804861', 'W1966587798', 'W1982539988', 'W2112160842', 'W2025417017', 'W2094376917', 'W2027479680', 'W2091447200', 'W1981111904', 'W2152970491', 'W2071955309', 'W2062648325', 'W1986647570', 'W2011314414', 'W2073450138', 'W1985583109', 'W1968392598', 'W1650728208', 'W1967824245', 'W2150301726', 'W1513923893', 'W2050470003', 'W2751150447', 'W1968666665', 'W2027436047', 'W2327464982', 'W2042944554', 'W2000872531', 'W1980753286', 'W2082309611', 'W2032381493', 'W2061251356', 'W2038859806', 'W2026204445', 'W2022950330', 'W2037993052', 'W2120901082', 'W2009458392', 'W2094642658', 'W2046412723', 'W1966949133', 'W1982356449', 'W1971275758', 'W1548914255', 'W1964004579', 'W2044490585', 'W1996224669', 'W2468931731', 'W1522122235', 'W2063060768', 'W1964716529', 'W2029667189', 'W2023246165', 'W2325686876', 'W2027408552', 'W2005279069', 'W2038059896', 'W4240192155', 'W1600906090', 'W1597773817', 'W1521042556', 'W2002522774', 'W2331727781', 'W2018070595', 'W1522205938', 'W1504770578', 'W2128607364', 'W1550061415', 'W4255725871']",Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2799524357,MEGA X: Molecular Evolutionary Genetics Analysis across Computing Platforms,2018,"['Mega-', 'Emulation', 'Biology', 'Software', 'Virtualization', 'Phylogenomics', 'Operating system', 'OS X', 'Computer science', 'Computational biology', 'Phylogenetic tree', 'Genetics', 'Cloud computing', 'Clade', 'Gene', 'Astronomy', 'Economic growth', 'Physics', 'Economics']","['W2121552166', 'W2311203695', 'W2156434383', 'W6674423240', 'W2097403532']",Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W1903029394,Fully convolutional networks for semantic segmentation,2015,"['Computer science', 'Artificial intelligence', 'Segmentation', 'Convolutional neural network', 'Pattern recognition (psychology)', 'Inference', 'Pixel', 'Pascal (unit)', 'Programming language']","['W6602324145', 'W1849277567', 'W6632547051', 'W6674914833', 'W6637373629', 'W6605121731', 'W6683974378', 'W6600213771', 'W6680285999', 'W2154644822', 'W2102605133', 'W2067912884', 'W6633727509', 'W2144794286', 'W6630336748', 'W6640759395', 'W6676338569', 'W2155893237', 'W1984757472', 'W6632360823', 'W2158778629', 'W6629368666', 'W6685261749', 'W6679057852', 'W2022508996', 'W6638650905', 'W6684191040', 'W4238404964', 'W2147800946', 'W6680171035', 'W2090518410', 'W6675313117', 'W2037227137', 'W2167510172', 'W2154815154', 'W2166559794', 'W4919037', 'W125693051', 'W1507506748', 'W2963542991', 'W2100921332', 'W1923115158', 'W1842610785', 'W78159342', 'W2128237624', 'W2125215748', 'W2594639291', 'W4294375521', 'W2952422028', 'W2951234442', 'W1546771929', 'W2155541015', 'W1565402342', 'W2186094539', 'W2092985495', 'W1542723449', 'W2137278143', 'W2163605009', 'W2097117768', 'W2136391815', 'W1686810756', 'W2171740948', 'W2950179405', 'W2115755118', 'W1948751323', 'W1663973292', 'W2962835968', 'W56385144', 'W2914484425', 'W2179352600']",Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2072970694,QIIME allows analysis of high-throughput community sequencing data,2010,"['Throughput', 'DNA sequencing', 'Computational biology', 'Computer science', 'Biology', 'Genetics', 'DNA', 'Telecommunications', 'Wireless']","['W2171571559', 'W2082869937', 'W1969435169', 'W2155066423', 'W2108718991', 'W2143980572']",Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2095705004,Dropout: a simple way to prevent neural networks from overfitting,2014,"['Overfitting', 'Dropout (neural networks)', 'Computer science', 'Artificial intelligence', 'Artificial neural network', 'Machine learning', 'Benchmark (surveying)', 'Deep neural networks', 'Regularization (linguistics)', 'Geography', 'Geodesy']","['W3118608800', 'W2135046866', 'W1993882792', 'W2158542502', 'W2103359087', 'W2156163116', 'W137106866', 'W2145094598', 'W2294059674', 'W2100495367', 'W2085040216', 'W189596042', 'W2546302380', 'W2962820688', 'W2611675901', 'W2096873754', 'W2163605009', 'W2053229256', 'W35527955', 'W2147800946', 'W2971788173', 'W1524333225', 'W2150717117', 'W2114296159', 'W2156297475', 'W2025768430', 'W2131241448', 'W2114733238', 'W2183112036', 'W2152722485', 'W2136922672', 'W1567512734', 'W1492459858', 'W2963574257', 'W2335728318', 'W2949821452']",Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2035618305,clusterProfiler: an R Package for Comparing Biological Themes Among Gene Clusters,2012,"['Bioconductor', 'R package', 'Workflow', 'Computer science', 'Visualization', 'Source code', 'Process (computing)', 'Bespoke', 'Pipeline (software)', 'Data science', 'World Wide Web', 'Computational biology', 'Database', 'Data mining', 'Gene', 'Biology', 'Programming language', 'Genetics', 'Law', 'Political science']","['W2103017472', 'W2135098204', 'W2169589032', 'W2166574880', 'W2138255346', 'W2160697532', 'W2127938920', 'W4229880569', 'W2171437346', 'W2050040190', 'W2019801716', 'W2159941448', 'W45534775', 'W1972988297', 'W2088160256', 'W2039815872', 'W2105381419', 'W2164628006', 'W2100570161', 'W2100761975', 'W1969761972']",Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2891378911,PRISMA Extension for Scoping Reviews (PRISMA-ScR): Checklist and Explanation,2018,"['Checklist', 'Systematic review', 'Terminology', 'Medicine', 'Guideline', 'Health care', 'Quality (philosophy)', 'Medical education', 'MEDLINE', 'Management science', 'Knowledge management', 'Process management', 'Psychology', 'Computer science', 'Engineering', 'Philosophy', 'Economic growth', 'Political science', 'Economics', 'Pathology', 'Law', 'Linguistics', 'Epistemology', 'Cognitive psychology']","['W2261406464', 'W2091538045', 'W2105321265', 'W2075950485', 'W2084154288', 'W2093038967', 'W2769378808', 'W2114832664', 'W2107638293', 'W179517975', 'W2253148421', 'W2501240337', 'W2192816303', 'W2734874570', 'W2752395180', 'W2045153381', 'W2012107441', 'W1965875998', 'W2144873669', 'W2152062489', 'W1572319397', 'W2112145696', 'W2574028069', 'W2755185356', 'W2750634401', 'W2299177375', 'W2072019641', 'W2768738777', 'W2790437056', 'W2801546261', 'W2562241822', 'W2139989820', 'W2002933873', 'W2604925503', 'W2013134958', 'W1911361640', 'W2559690575', 'W2156098321']",Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2250539671,Glove: Global Vectors for Word Representation,2014,"['Computer science', 'Representation (politics)', 'Word (group theory)', 'Natural language processing', 'Artificial intelligence', 'Human–computer interaction', 'Computer graphics (images)', 'Linguistics', 'Law', 'Political science', 'Politics', 'Philosophy']","['W2167510172', 'W1614298861', 'W2158139315', 'W2080100102', 'W4285719527', 'W2158899491', 'W2164019165', 'W2155169782', 'W2077428231', 'W2072128103', 'W2118020653', 'W1978400666', 'W2153579005', 'W2147152072', 'W2103318667', 'W2117130368', 'W2144578941', 'W2141599568', 'W2251012068', 'W2251803266', 'W2067438047', 'W1495550473', 'W1499253590', 'W2133280805', 'W2097732278', 'W2146502635', 'W2250189634', 'W1981617416']",Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2036897871,Cutadapt removes adapter sequences from high-throughput sequencing reads,2011,"['Adapter (computing)', 'Computer science', 'Trimming', 'Operating system']","['W2104258917', 'W2610179052', 'W2103441770', 'W938539187', 'W1967703437', 'W2139760555', 'W1504417041', 'W1996423252', 'W2112113834']",Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2141052558,RAxML version 8: a tool for phylogenetic analysis and post-analysis of large phylogenies,2014,"['Phylogenetic tree', 'Computer science', 'Intrinsics', 'Pace', 'Maximum likelihood', 'Biology', 'Artificial intelligence', 'Geography', 'Statistics', 'Mathematics', 'Geodesy', 'Biochemistry', 'Gene']","['W1984378333', 'W6679075457', 'W2068187483', 'W2111211467', 'W2108269201', 'W2100030044', 'W2122082385', 'W1983102293', 'W2151736966', 'W2114137166', 'W2074135817', 'W2012220164', 'W2168696662', 'W6683119836', 'W2127847431', 'W2126115781', 'W2156921764']",Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2098923148,The Cochrane Collaboration's tool for assessing risk of bias in randomised trials,2011,"['Cochrane collaboration', 'Randomized controlled trial', 'Medicine', 'MEDLINE', 'Intervention (counseling)', 'Computer science', 'Process (computing)', 'Risk analysis (engineering)', 'Medical physics', 'Data science', 'Cochrane Library', 'Surgery', 'Nursing', 'Operating system', 'Law', 'Political science']","['W2160795579', 'W2081040380', 'W6632686229', 'W2019660808', 'W1598602811', 'W1554040650', 'W2079213131', 'W2165010366', 'W1598577731', 'W2032253855', 'W2050802944', 'W2030560722', 'W2127765911', 'W2051556928', 'W2098923148', 'W2029463586', 'W2033890227', 'W561050449', 'W1975988790', 'W1548370045', 'W2031385454', 'W4256222530', 'W2122027830', 'W4205195518', 'W1989274737', 'W2142232262', 'W2328451703']",Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2289205268,Como Elaborar Projetos de Pesquisa,2010,"['Humanities', 'Philosophy', 'Political science', 'Computer science']",['W2077404145'],Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2401404581,DADA2: High-resolution sample inference from Illumina amplicon data,2016,"['Amplicon', 'Computational biology', 'Biology', 'Sample (material)', 'Computer science', 'Genetics', 'Polymerase chain reaction', 'Gene', 'Chromatography', 'Chemistry']","['W2128769815', 'W1624769014', 'W1991486768', 'W2106308757', 'W2124608356', 'W2084791457', 'W2108718991', 'W2072970694', 'W2088833470', 'W1565875270', 'W2079520182', 'W1983047294', 'W2164762627', 'W1987816906', 'W1973207456', 'W2105368763', 'W2117457769', 'W2162667876', 'W2098234692', 'W2013371150', 'W2073548709', 'W2166171121', 'W2136879569']",Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2034285706,The SILVA ribosomal RNA gene database project: improved data processing and web-based tools,2012,"['Biology', 'Ribosomal RNA', 'Upload', 'Gene', 'Computational biology', 'Archaea', 'Database', 'Genetics', 'Computer science', 'World Wide Web']","['W4241347156', 'W2034285706', 'W2111775329', 'W2155066423', 'W1988925586', 'W2155806125', 'W2108718991', 'W2072970694', 'W1989348205', 'W2045843097', 'W2114392707', 'W2145107779', 'W2101694541', 'W2051497662', 'W2059506372', 'W2171020662', 'W2150605939', 'W1990966781', 'W2135134690', 'W1988794341', 'W2124351063', 'W2017027430', 'W2120141270', 'W2912979477', 'W2914037595']",Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2102605133,Rich Feature Hierarchies for Accurate Object Detection and Semantic Segmentation,2014,"['Pascal (unit)', 'Computer science', 'Convolutional neural network', 'Object detection', 'Artificial intelligence', 'Pattern recognition (psychology)', 'Segmentation', 'Scalability', 'Context (archaeology)', 'Image (mathematics)', 'Machine learning', 'Paleontology', 'Programming language', 'Biology', 'Database']","['W6675696854', 'W2056695679', 'W2101926813', 'W2110226160', 'W6679349572', 'W2168356304', 'W2088049833', 'W1964005749', 'W2031489346', 'W2022508996', 'W2141200610', 'W6682778277', 'W6633201533', 'W6638601408', 'W2144794286', 'W6684191040', 'W2147800946', 'W2112796928', 'W2151049637', 'W2151103935', 'W2161106546', 'W2217896605', 'W1991367009', 'W2115150266', 'W6676297131', 'W2066624635', 'W6682610290', 'W2161969291', 'W22040386', 'W4256462001', 'W2046382188', 'W2162741153', 'W6603109438', 'W2122146326', 'W2016215417', 'W2159686933', 'W2046875449', 'W78159342', 'W2673062467', 'W4239072543', 'W2535410496', 'W2155541015', 'W1555385401', 'W2103897297', 'W1832500336', 'W2163922914', 'W2538008885', 'W2142299364', 'W2766736793', 'W2163605009', 'W3118608800', 'W1982428585', 'W1566135517', 'W2153185908', 'W4294375521', 'W2020308406', 'W2108598243', 'W2130306094']",Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2798909945,Matrix Computations,2013,"['Mathematics', 'Computer science']",[],Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2963341956,,2019,"['Computer science', 'Computational linguistics', 'Linguistics', 'Library science', 'Artificial intelligence', 'Philosophy']","['W2131744502', 'W2158139315', 'W2963804993', 'W2978670439', 'W2108598243', 'W2963088785', 'W131533222', 'W2170973209', 'W2963846996', 'W2962808855', 'W1599016936', 'W2551396370', 'W2121227244', 'W2462831000', 'W2963644595', 'W2963756346', 'W2025768430', 'W2413794162', 'W2897076808', 'W2144578941', 'W2250539671', 'W2610858497', 'W2784823820', 'W2963159690', 'W2153579005', 'W2251939518', 'W2963748441', 'W2270070752', 'W2117130368', 'W3098057198', 'W2130903752', 'W2962739339', 'W2963918774', 'W2880875857', 'W1566289585', 'W1486649854', 'W2963564796', 'W1840435438', 'W2962718483', 'W2888329843', 'W2396767181', 'W2131462252', 'W2963563735', 'W2149933564', 'W2891602716', 'W2963403868', 'W3104033643', 'W2963026768', 'W2963339397', 'W2951714314', 'W2507974895', 'W2158108973']",Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2183341477,Rethinking the Inception Architecture for Computer Vision,2016,"['Computer science', 'Benchmark (surveying)', 'Inference', 'Computation', 'Artificial intelligence', 'Machine learning', 'Set (abstract data type)', 'Convolutional neural network', 'Test set', 'Computational complexity theory', 'Regularization (linguistics)', 'Benchmarking', 'Computer engineering', 'Algorithm', 'Programming language', 'Geodesy', 'Marketing', 'Business', 'Geography']","['W1903029394', 'W1944396096', 'W2111979893', 'W2096733369', 'W6604254268', 'W2068730032', 'W54257720', 'W1677182931', 'W2102605133', 'W2016053056', 'W6638667902', 'W6685405536', 'W6684191040', 'W2097117768', 'W2113325037', 'W6677907805', 'W2172654076', 'W1836465849', 'W2163605009', 'W2168894214', 'W2172166488', 'W1815076433', 'W2118097920', 'W104184427', 'W3099206234', 'W2117539524', 'W1686810756']",Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2051978340,Standards and guidelines for the interpretation of sequence variants: a joint consensus recommendation of the American College of Medical Genetics and Genomics and the Association for Molecular Pathology,2015,"['Medical genetics', 'Workgroup', 'Exome sequencing', 'Context (archaeology)', 'Exome', 'Genomics', 'Genetic testing', 'Genetics', 'Whole genome sequencing', 'Genetic association', 'Computational biology', 'Biology', 'Bioinformatics', 'Genome', 'Computer science', 'Single-nucleotide polymorphism', 'Gene', 'Genotype', 'Mutation', 'Computer network', 'Paleontology']","['W2003873813', 'W2063714349', 'W2124277514', 'W2083022629', 'W2059145105', 'W2099101325', 'W2013639985', 'W2078781148', 'W2187181884', 'W2039878336', 'W2114929889', 'W2230490066', 'W2112245868', 'W2057152418', 'W2169567789', 'W2160995259', 'W3022429610', 'W2012524404', 'W1976579581', 'W2111668248', 'W2076357933', 'W1984576497', 'W2053268105', 'W1991633140', 'W2109378245', 'W2337925307', 'W1975196485', 'W2171552854', 'W2413261672', 'W2089335658', 'W2101359494', 'W2099610622', 'W2138020005', 'W1990725675', 'W2061059665', 'W1574587481', 'W2005581687', 'W4210774750', 'W2003574027', 'W2011094690', 'W1980740976', 'W2123320071', 'W82756614', 'W2084985708', 'W2062252189', 'W2129561104', 'W2156508926', 'W2015060037', 'W2098746581']",Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2140190241,Data mining: concepts and techniques,2012,"['Computer science', 'Data science', 'Data mining']","['W2125714474', 'W1850645706', 'W2115579680', 'W2000473687', 'W2041674806', 'W2026360870', 'W2153834102', 'W1498871448', 'W2111967617', 'W1672197616', 'W2061392329', 'W2068289711', 'W2117812871', 'W2132461362', 'W2119462844', 'W2132520482', 'W2161160262', 'W2170726034', 'W167016754', 'W1543526618', 'W2141585940', 'W2046437776', 'W1978239142', 'W1956559956', 'W1641039719', 'W2113882472', 'W2009784977', 'W2097571405', 'W1718004567', 'W2167681385', 'W1507029541', 'W1491318920', 'W2034334856', 'W237368243', 'W2112824158', 'W1680392829', 'W2144182447', 'W2087347434', 'W2170655593', 'W2133632100', 'W1995945562', 'W3146166473', 'W2132434674', 'W1614345895', 'W2157163711', 'W2125838338', 'W1972870286', 'W147860157', 'W2535884801', 'W2104158654', 'W2165874743', 'W2155843307', 'W1576962511', 'W2019575783', 'W1515424940', 'W1486717255', 'W2109293916', 'W2053530418', 'W1491761690', 'W1992402718', 'W1493647235', 'W2063529879', 'W2993383518', 'W2006235059', 'W2032806448', 'W1523307303', 'W1559810315', 'W1918522533', 'W189580180', 'W1530612431', 'W3004157836', 'W1599136575', 'W2063771604', 'W1527189973', 'W1498183065', 'W1581064901', 'W2125543909', 'W1559850777', 'W2036328877', 'W2033534839', 'W2153028052', 'W1589993665', 'W2024668293', 'W73436050', 'W2033852356', 'W2034795026', 'W2067572982', 'W2128906841', 'W2055198178', 'W2080581973', 'W1530010412', 'W197787436', 'W2911964244', 'W2084367148', 'W2085638007', 'W2126455177', 'W1587157435', 'W1570448133', 'W2131687179', 'W2125412267', 'W2149706766', 'W2103201239', 'W96455041', 'W2126256482', 'W1544139368', 'W1495105959', 'W2611736676', 'W1484833499', 'W2166705835', 'W2753710282', 'W1781748254', 'W81801562', 'W1977001629', 'W1594031697', 'W38346608', 'W109127539', 'W1903894141', 'W1570697393', 'W1676820704', 'W20184837', 'W1554944419', 'W1492312449', 'W2140646908', 'W1974265704', 'W1499049447', 'W589058777', 'W3023540311', 'W1519188276', 'W3007065685', 'W1495859460', 'W2038530011', 'W2103269566', 'W1963563131', 'W2111542911', 'W2114712170', 'W2157219191', 'W1531743498', 'W2132262539', 'W1756966286', 'W2210278139', 'W1513282898', 'W1999373351', 'W2154642793', 'W1660390307', 'W2158454296', 'W2104737365', 'W2142819948', 'W2136593687', 'W2137942874', 'W3022098046', 'W2136663836', 'W1546088349', 'W1978760769', 'W1971531656', 'W2052629503', 'W2129150932', 'W2097800052', 'W2151580670', 'W2137226992', 'W2913066018', 'W1780185704', 'W2108457969', 'W2008620264', 'W2050439513', 'W2080133348', 'W2129066856', 'W2167081989', 'W1550159952', 'W1562880585', 'W1493217831', 'W2129178015', 'W65689505', 'W29324606', 'W1517113043', 'W1970552591', 'W1536737053', 'W2103127236', 'W2008906462', 'W2093456341', 'W2121971385', 'W2605974740', 'W1484126642', 'W85229681', 'W2148693963', 'W2015320147', 'W3085162807', 'W2067098334', 'W1983963519', 'W2003262311', 'W1602242617', 'W2610881169', 'W2106642566', 'W2112440119', 'W1506285740', 'W2092103580', 'W2171265988', 'W2147694185', 'W153647241', 'W1597561788', 'W1553701556', 'W2144679084', 'W110175884', 'W1601529450', 'W2156026066', 'W2166559705', 'W2091311817', 'W2023458977', 'W1570542661', 'W2008196645', 'W1577072181', 'W2118587067', 'W2219873312', 'W1497391961', 'W94825731', 'W3149933339', 'W2009570821', 'W1704669313', 'W2989969997', 'W2134217480', 'W2137860515', 'W1515560342', 'W1995999642', 'W2030969394', 'W1527733826', 'W1610836425', 'W1586759373', 'W1534707631', 'W2138621811', 'W1552339598', 'W101663867', 'W64525635', 'W2134089414', 'W1992419399', 'W2112081648', 'W2100417212', 'W167515793', 'W1673774254', 'W3112596628', 'W151889949', 'W1514949376', 'W2033139852', 'W2295596515', 'W1528788006', 'W2076008912', 'W2160642098', 'W2130759652', 'W2124199440', 'W149472151', 'W2136003390', 'W2011832962', 'W1543388142', 'W2061240327', 'W1536385904', 'W1504582262', 'W1540861017', 'W134112423', 'W1852455026', 'W2127218421', 'W2296677182', 'W2329094530', 'W1557923305', 'W2098296210', 'W2109272824', 'W1549955959', 'W1513366687', 'W1548986531', 'W1966280301', 'W2316543763', 'W23418094', 'W2113076747', 'W2053180460', 'W2128420091', 'W2082380477', 'W2044240774', 'W2152279665', 'W2035890032', 'W1538267625', 'W2117831564', 'W1994410331', 'W2133671888', 'W2163150150', 'W1990565597', 'W1547326327', 'W2166582235', 'W2072881690', 'W1989344766', 'W1997816453', 'W2053062040', 'W1525417996', 'W69407335', 'W1589812273', 'W16159250', 'W1641749581', 'W1965311893', 'W2142767931', 'W2064853889', 'W1973559694', 'W3175268321', 'W2099404336', 'W4285719527', 'W1567056755', 'W3082219738', 'W2065057616', 'W1761022139', 'W90555751', 'W1483839075', 'W2140894515', 'W1525398599', 'W1584003909', 'W2113227740', 'W1484413656', 'W2111746072', 'W1538285186', 'W1483135265', 'W168014760', 'W1522629397', 'W1992844609', 'W2159038821', 'W2062672474', 'W1587744656', 'W1597161471', 'W2161349318', 'W184664326', 'W1495060004', 'W1965924510', 'W2147232895', 'W2037965136', 'W1657646951', 'W1610496399', 'W2106895292', 'W2045604576', 'W1999183681', 'W1992896169', 'W2000867254', 'W2128061541', 'W2118269922', 'W2121155062', 'W1514516794', 'W1536719366', 'W2123568654', 'W2134460699', 'W2017394090', 'W2108560469', 'W2150593711', 'W2100356657', 'W1970406594', 'W2122111042', 'W1587235402', 'W2086789740', 'W80011902', 'W4909282', 'W2160208155', 'W2017337590', 'W1990800901', 'W2114624736', 'W1988790447', 'W2140362372', 'W1837913551', 'W1578959085', 'W1509578651', 'W1539916429', 'W1888464276', 'W1980960474', 'W2149230623', 'W1868768000', 'W2095897464', 'W1969223365', 'W1761010383', 'W2002041442', 'W2072764742', 'W2049633694', 'W1978387271', 'W3176132770', 'W1990951910', 'W1570713908', 'W2135421982', 'W1670263352', 'W1983661866', 'W1999138184', 'W1485156179', 'W1590360882', 'W1906561224', 'W2156909104', 'W2159080219', 'W2541132147', 'W2912565176', 'W166457893', 'W1823692244', 'W2117401405', 'W2150488835', 'W2041397659', 'W1515697631', 'W2161642325', 'W1556507321', 'W1660133578', 'W1989574962', 'W2613161123', 'W1555269426', 'W2038812321', 'W2000730583', 'W2143401113', 'W2037744768', 'W2065811242', 'W1961009203', 'W2006345381', 'W2147152072', 'W2323746689', 'W2147880780', 'W1608194207', 'W2123194680', 'W2168807180', 'W2141115288', 'W2117247700', 'W1634005169', 'W1992764659', 'W2610685016', 'W1523293200', 'W2057712948', 'W2165241665', 'W2032026767', 'W1591052160', 'W2061122559', 'W2912934387', 'W2122766005', 'W1980452149', 'W2126310301', 'W2009207944', 'W2094974204', 'W3193477162', 'W2108072252', 'W2053742104', 'W1500151553', 'W2017900294', 'W2066636486', 'W1633659671', 'W1575476631', 'W1581547316', 'W1604329830', 'W1602109026', 'W2023059455', 'W2092342745', 'W2099321136', 'W1563088657', 'W1562184218', 'W2029538739', 'W2148603752', 'W1510802921', 'W2114076791', 'W2126385963', 'W2153219059', 'W1864972570', 'W1554663460', 'W1637435380', 'W1977496278', 'W2294550615', 'W2100369465', 'W2153476503', 'W1585743408', 'W2327525319', 'W1566114229', 'W2048679005', 'W1669437150', 'W2032226242', 'W3041834803', 'W1967228187', 'W2061901927', 'W94571269', 'W1585646276', 'W1487588218', 'W1678356000', 'W2133900260', 'W1565838812', 'W2131225292', 'W1520890006', 'W1990748933', 'W2064803206', 'W1861465509', 'W2151660600', 'W1971784203', 'W2114691585', 'W2170112109', 'W2040158750', 'W1935786512', 'W2799061466', 'W1892399053', 'W2999729612', 'W2040870580']",Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
